1	103.7491	
2	101.9821	
3	100.7186	
4	101.2944	
5	101.7225	
6	101.3178	
7	102.2769	
8	102.0429	
9	102.3035	
10	103.2121	
11	102.1694	
12	99.4081	
13	100.4022	
14	100.9650	
15	101.3212	
16	102.7902	
17	100.1677	
18	100.8468	
19	101.6576	
20	102.1197	
21	100.2924	
22	101.3586	
23	101.8809	
24	102.4447	
25	102.0462	
26	101.1940	
27	101.1997	
28	101.7615	
29	101.9603	
30	99.9810	
31	100.7362	
32	101.1059	
33	101.5441	
34	102.5636	
35	102.2425	
36	102.4107	
37	102.7718	
38	100.2934	
39	99.1958	
40	100.5048	
41	101.3555	
42	103.9097	
43	101.4964	
44	100.2104	
45	101.3503	
46	103.9079	
47	100.6049	
48	100.7832	
49	101.6301	
50	102.9853	
51	107.1296	
52	105.4060	
53	105.8875	
54	106.8704	
55	106.3167	
56	101.0269	
57	100.9680	
58	101.5828	
59	102.7897	
60	106.6876	
61	107.6659	
62	108.1499	
63	108.6807	
64	107.4882	
65	101.2589	
66	101.0556	
67	101.7555	
68	102.6414	
69	106.4007	
70	108.4767	
71	107.8741	
72	107.8177	
73	104.5432	
74	101.0687	
75	101.4677	
76	103.5744	
77	105.2924	
78	108.5004	
79	109.2252	
80	108.8543	
81	108.4752	
82	103.7198	
83	100.9642	
84	101.4814	
85	103.7080	
86	107.2198	
87	105.6997	
88	104.2206	
89	105.1581	
90	106.8477	
91	103.5361	
92	101.0312	
93	102.3182	
94	104.8347	
95	108.7046	
96	103.6943	
97	102.8119	
98	103.1171	
99	105.5471	
100	103.7097	
101	100.8241	
102	101.9881	
103	103.7980	
104	108.8155	
105	109.9863	
106	110.4612	
107	110.8517	
108	110.4913	
109	101.8591	
110	100.9182	
111	102.9731	
112	105.7089	
113	109.1780	
114	104.2594	
115	105.3484	
116	107.8979	
117	108.6241	
118	102.0445	
119	101.8517	
120	103.2006	
121	105.3200	
122	110.4081	
123	110.6223	
124	111.4740	
125	111.6554	
126	107.7377	
127	102.8478	
128	102.2151	
129	103.4985	
130	106.2994	
131	110.2804	
132	110.8499	
133	111.3839	
134	111.1336	
135	104.6976	
136	103.5374	
137	103.5259	
138	105.3685	
139	107.5624	
140	111.4045	
141	111.7412	
142	111.7596	
143	111.1825	
144	105.5032	
145	103.9582	
146	103.8908	
147	106.1525	
148	111.1822	
149	107.8654	
150	107.7319	
151	108.3057	
152	109.6316	
153	106.9560	
154	104.0176	
155	104.1010	
156	107.0169	
157	112.0109	
158	106.7573	
159	106.2162	
160	106.8254	
161	108.0747	
162	107.7943	
163	104.5334	
164	105.6048	
165	108.5707	
166	111.3234	
167	107.5525	
168	108.5678	
169	110.2576	
170	110.6207	
171	104.6894	
172	104.6523	
173	106.8334	
174	111.2582	
175	108.4211	
176	106.0247	
177	106.5904	
178	107.6803	
179	110.4165	
180	105.0070	
181	104.7431	
182	105.5519	
183	108.8867	
184	109.7590	
185	107.1650	
186	107.7859	
187	108.8157	
188	111.1857	
189	105.5846	
190	104.7334	
191	106.3056	
192	111.3509	
193	110.6407	
194	110.8959	
195	111.8836	
196	112.7153	
197	110.2503	
198	105.2485	
199	105.9576	
200	108.1528	
201	112.6907	
202	112.4970	
203	111.5192	
204	112.6639	
205	114.1316	
206	108.2723	
207	105.1350	
208	106.1424	
209	109.6681	
210	114.9810	
211	109.9803	
212	110.0650	
213	112.2903	
214	114.5587	
215	108.7338	
216	105.3308	
217	106.8294	
218	109.9887	
219	110.8646	
220	105.6554	
221	105.2358	
222	105.2489	
223	107.4759	
224	107.1796	
225	105.8302	
226	106.3703	
227	108.8298	
228	112.8741	
229	110.6434	
230	111.8917	
231	113.3287	
232	113.4084	
233	106.2305	
234	106.0627	
235	107.5067	
236	112.3504	
237	112.6922	
238	110.3478	
239	112.0524	
240	114.1677	
241	112.3724	
242	106.7340	
243	106.4669	
244	108.9702	
245	114.5716	
246	108.2063	
247	107.5790	
248	108.6335	
249	110.2616	
250	111.5497	
251	107.0749	
252	106.6413	
253	108.8620	
254	115.4921	
255	110.9763	
256	111.7888	
257	115.3203	
258	117.2746	
259	110.1352	
260	107.3355	
261	107.0763	
262	110.5963	
263	116.9793	
264	111.2872	
265	113.8102	
266	116.8089	
267	117.7722	
268	108.8586	
269	107.6089	
270	107.2859	
271	110.1657	
272	115.7996	
273	113.4971	
274	114.9064	
275	116.7154	
276	116.6546	
277	109.7657	
278	108.0768	
279	107.8454	
280	110.8566	
281	112.9632	
282	109.3049	
283	112.0799	
284	113.8133	
285	115.8244	
286	113.1276	
287	111.0254	
288	112.5834	
289	116.1088	
290	111.2145	
291	111.6030	
292	113.0914	
293	113.5395	
294	115.1810	
295	112.4834	
296	110.9748	
297	111.5767	
298	115.0186	
299	113.1496	
300	113.6827	
301	114.2916	
302	114.6668	
303	114.9277	
304	112.3212	
305	111.3315	
306	112.0087	
307	116.0843	
308	113.3989	
309	114.5986	
310	115.7350	
311	116.9950	
312	114.3604	
313	111.5900	
314	111.1514	
315	112.2814	
316	117.5082	
317	113.2679	
318	114.7434	
319	116.1571	
320	118.1437	
321	112.9046	
322	112.3583	
323	112.2253	
324	112.9869	
325	116.0783	
326	113.5986	
327	114.5287	
328	115.3608	
329	117.0334	
330	114.3983	
331	113.1866	
332	113.1858	
333	114.2272	
334	116.4011	
335	114.0081	
336	114.4688	
337	115.3123	
338	116.6818	
339	113.5883	
340	113.2898	
341	113.3037	
342	114.1168	
343	116.9525	
344	115.7612	
345	116.3974	
346	117.7285	
347	115.4831	
348	113.5155	
349	113.5123	
350	113.4668	
351	116.1605	
352	115.0142	
353	114.2170	
354	114.5014	
355	115.5865	
356	115.8592	
357	113.5508	
358	113.4458	
359	113.8482	
360	116.5809	
361	114.2054	
362	114.9990	
363	115.3770	
364	115.6960	
365	115.4140	
366	113.9264	
367	113.5101	
368	113.8513	
369	115.7867	
370	114.2485	
371	115.0269	
372	115.8930	
373	116.7586	
374	115.2269	
375	113.8023	
376	113.5676	
377	113.8327	
378	116.0336	
379	114.1897	
380	114.1643	
381	114.5695	
382	115.4230	
383	114.4921	
384	113.8717	
385	113.6997	
386	114.8595	
387	116.2723	
388	113.9756	
389	114.1801	
390	114.6510	
391	115.7934	
392	113.8115	
393	113.7633	
394	113.7792	
395	114.4541	
396	117.7038	
397	117.4415	
398	117.2264	
399	117.3578	
400	115.8489	
401	113.8740	
402	113.8982	
403	113.7364	
404	114.6480	
405	117.5664	
406	117.0264	
407	116.7547	
408	116.3932	
409	114.6962	
410	113.8332	
411	113.9600	
412	113.8644	
413	115.6909	
414	117.1820	
415	116.2507	
416	117.2329	
417	118.1152	
418	115.3692	
419	113.9512	
420	113.9266	
421	113.9859	
422	116.2896	
423	115.0074	
424	116.6593	
425	118.3799	
426	118.6765	
427	114.7393	
428	113.9696	
429	114.0156	
430	113.8587	
431	116.9582	
432	115.5452	
433	116.1133	
434	116.9062	
435	116.8672	
436	113.6948	
437	113.7351	
438	114.0122	
439	113.8793	
440	116.2957	
441	115.5023	
442	117.0795	
443	117.9450	
444	116.6796	
445	113.8622	
446	113.8632	
447	114.0603	
448	114.0296	
449	116.5813	
450	116.0742	
451	116.0886	
452	116.5301	
453	116.4046	
454	114.1460	
455	114.0940	
456	114.0758	
457	115.3882	
458	116.3150	
459	115.0817	
460	116.6862	
461	118.1343	
462	117.2848	
463	114.2873	
464	113.9827	
465	113.9346	
466	116.0691	
467	114.5087	
468	114.6693	
469	117.0304	
470	118.7578	
471	116.6669	
472	114.1798	
473	113.9621	
474	114.5212	
475	117.2016	
476	113.7784	
477	113.8823	
478	115.2929	
479	117.1318	
480	115.4350	
481	114.2750	
482	114.0564	
483	114.9467	
484	117.3660	
485	113.8910	
486	114.4521	
487	116.5339	
488	117.9065	
489	114.1851	
490	113.9237	
491	114.1538	
492	114.2648	
493	116.6738	
494	114.9537	
495	115.2846	
496	115.9949	
497	115.7199	
498	113.9446	
499	114.0809	
500	114.1756	
