1	782.6651	
2	814.3661	
3	821.1089	
4	747.8998	
5	745.1951	
6	715.9300	
7	814.1301	
8	812.9271	
9	807.3467	
10	733.7669	
11	759.0787	
12	809.9797	
13	818.8945	
14	796.2191	
15	725.4732	
16	755.6348	
17	776.7494	
18	808.2952	
19	800.1595	
20	761.2355	
21	730.3400	
22	783.7418	
23	830.2052	
24	830.2189	
25	721.1381	
26	775.9461	
27	817.5634	
28	814.1886	
29	788.6459	
30	714.8112	
31	755.1040	
32	806.1662	
33	830.7766	
34	819.0142	
35	743.9152	
36	732.1982	
37	781.7444	
38	838.3138	
39	835.5516	
40	760.5563	
41	752.7742	
42	776.0651	
43	814.9115	
44	804.6484	
45	790.0461	
46	723.7093	
47	748.7346	
48	810.1769	
49	835.8007	
50	794.3817	
51	710.7969	
52	816.3922	
53	810.9788	
54	830.2282	
55	741.7268	
56	727.5657	
57	799.3887	
58	842.7414	
59	797.4289	
60	771.2313	
61	764.4696	
62	738.8973	
63	835.1517	
64	806.4449	
65	757.3760	
66	715.0784	
67	765.4172	
68	818.9047	
69	843.9224	
70	831.6688	
71	716.8884	
72	784.5942	
73	834.3057	
74	836.9494	
75	761.3558	
76	705.6887	
77	721.1760	
78	812.3716	
79	809.2690	
80	774.8519	
81	761.8026	
82	752.6446	
83	861.4554	
84	821.8182	
85	783.3413	
86	722.4899	
87	753.4360	
88	819.2575	
89	833.0073	
90	824.6800	
91	773.0355	
92	706.1046	
93	777.3620	
94	838.6352	
95	836.6787	
96	753.2709	
97	707.4053	
98	744.8111	
99	816.2198	
100	834.8640	
